week,total_sequences,Alpha,Beta,Gamma,Delta,Kappa,Eta,Iota,21G (Lambda),21H,20B/S:732A,20A/S:126A,20E (EU1),Epsilon,20A/S:439K,S:677P.Pelican,20A.EU2,20A/S:98F,20C/S:80Y,20B/S:626S,20B/S:1122L,country,eow_dt,S:677H.Robin1
2021-06-14,964,55.809128630705395,0.6224066390041494,4.356846473029045,37.24066390041494,0.0,0.2074688796680498,0.0,0.2074688796680498,0.2074688796680498,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Belgium,2021-06-20,
2021-06-28,1599,20.950594121325828,0.18761726078799248,2.8142589118198873,74.60913070669169,0.0,0.0,0.06253908692933083,0.0,0.12507817385866166,0.0,0.12507817385866166,0.0,0.0,0.0,,0.06253908692933083,0.0,0.0,0.0,,Belgium,2021-07-04,
2021-07-12,1822,5.433589462129528,0.27442371020856204,2.5246981339187706,90.17563117453348,0.0,0.054884742041712405,0.0,0.3293084522502744,0.9879253567508233,0.0,0.10976948408342481,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Belgium,2021-07-18,
2021-07-26,658,0.4559270516717325,0.0,0.911854103343465,98.32826747720364,0.0,0.0,0.0,0.1519756838905775,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Belgium,2021-08-01,
2020-04-27,878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Canada,2020-05-03,0.0
2020-05-11,562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Canada,2020-05-17,0.0
2020-05-25,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Canada,2020-05-31,0.0
2020-06-08,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Canada,2020-06-14,0.0
2020-06-22,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Canada,2020-06-28,0.0
2020-07-06,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Canada,2020-07-12,0.0
2020-07-20,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Canada,2020-07-26,0.0
2020-08-03,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Canada,2020-08-09,0.0
2020-08-17,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.1434720229555237,0.0,0.0,0.0,,,,Canada,2020-08-23,0.0
2020-08-31,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2971768202080238,0.0,0.1485884101040119,0.0,0.2971768202080238,0.0,,,,Canada,2020-09-06,0.0
2020-09-14,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2869440459110474,0.0,0.1434720229555237,0.0,0.5738880918220948,0.1434720229555237,,,,Canada,2020-09-20,0.0
2020-09-28,774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.03359173126615,0.0,0.0,0.0,1.2919896640826873,0.0,,,,Canada,2020-10-04,0.0
2020-10-12,766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0443864229765014,0.0,0.13054830287206268,0.0,4.177545691906006,0.13054830287206268,,,,Canada,2020-10-18,0.0
2020-10-26,866,0.11547344110854503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.23094688221709006,0.0,0.23094688221709006,0.0,5.196304849884527,0.0,,,,Canada,2020-11-01,0.0
2020-11-09,1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.646359583952452,0.07429420505200594,,,,Canada,2020-11-15,0.07429420505200594
2020-11-23,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.05083884087442806,0.0,0.10167768174885612,0.05083884087442806,0.10167768174885612,0.1525165226232842,4.219623792577529,0.05083884087442806,,,,Canada,2020-11-29,0.20335536349771224
2020-12-07,1617,0.24737167594310452,0.06184291898577613,0.0,0.0,0.0,0.30921459492888065,0.0,0.0,,0.5565862708719851,0.0,0.3710575139146568,0.30921459492888065,0.06184291898577613,0.12368583797155226,12.121212121212121,0.0,,,,Canada,2020-12-13,0.06184291898577613
2020-12-21,1852,0.48596112311015116,0.48596112311015116,0.0,0.0,0.0,0.0,0.0,0.0,,0.8099352051835854,0.0,0.3779697624190065,0.593952483801296,0.0,0.0,17.92656587473002,0.0,,,,Canada,2020-12-27,0.05399568034557236
2020-12-28,1640,0.7926829268292683,0.3658536585365854,0.0,0.0,0.0,0.0,0.0,0.0,,0.6097560975609756,0.0,0.548780487804878,0.3048780487804878,0.0,0.12195121951219512,15.060975609756097,0.0,,,,Canada,2021-01-03,0.0
2021-01-11,3728,1.8508583690987124,0.509656652360515,0.0,0.0,0.0,0.1072961373390558,0.0,0.0,,0.9388412017167382,0.0,0.1072961373390558,0.4828326180257511,0.02682403433476395,0.0,11.131974248927039,0.0,,,,Canada,2021-01-17,0.37553648068669526
2021-01-25,2304,3.9496527777777777,0.7378472222222222,0.0,0.0,0.0,0.3038194444444445,0.0,0.0,,0.9548611111111112,0.0,0.0,0.6944444444444444,0.043402777777777776,0.0,9.809027777777777,0.0,,,,Canada,2021-01-31,0.043402777777777776
2021-02-08,3061,17.216595883698137,1.3394315583142764,0.06533812479581835,0.0,0.0,2.0581509310682784,0.0,0.03266906239790918,,3.952956550147011,0.0,0.03266906239790918,0.9474028095393663,0.09800718719372753,0.0,4.181639986932375,0.0,,,,Canada,2021-02-14,0.19601437438745506
2021-02-22,3497,35.20160137260509,0.9150700600514727,1.143837575064341,0.0,0.0,4.4609665427509295,0.0,0.028595939376608523,,3.4029167858164144,0.0,0.0,0.8578781812982557,0.08578781812982557,0.028595939376608523,2.545038604518158,0.0,,,,Canada,2021-02-28,0.028595939376608523
2021-03-08,6039,49.74333498923663,0.430534856764365,7.335651597946679,0.016559032952475575,0.7120384169564498,2.086438152011923,0.016559032952475575,0.016559032952475575,,2.136115250869349,0.0,0.0,1.1591323066732904,0.0,0.0,0.5133300215267428,0.0,,,,Canada,2021-03-14,0.0
2021-03-22,7096,47.91431792559188,0.3382187147688839,21.88556933483653,0.02818489289740699,0.4227733934611048,6.355693348365277,0.014092446448703494,0.07046223224351747,,1.6629086809470124,0.014092446448703494,0.05636978579481398,0.2254791431792559,0.0,0.0,0.2677564825253664,0.0,,,,Canada,2021-03-28,0.0
2021-04-05,5539,44.70120960462177,1.1373894204730097,23.939339230908104,0.9026900162484203,1.8234338328218092,5.32587109586568,0.018053800324968405,0.05416140097490522,,0.8304748149485466,0.018053800324968405,0.0,0.8665824155984835,0.0,0.0,0.07221520129987362,0.0,,,,Canada,2021-04-11,0.0
2021-04-19,5227,56.169887124545625,0.937440214272049,21.006313372871627,1.9896690262100631,0.3061029271092405,1.7026975320451503,0.2678400612205854,0.05739429883298259,,0.8800459154390663,0.0,0.0,1.0330973789936866,0.0,0.0,0.01913143294432753,0.0,,,,Canada,2021-04-25,0.0
2021-05-03,2423,57.4081716879901,0.33016921172100705,19.686339248865043,5.035080478745357,0.16508460586050352,3.219149814279818,0.7841518778373916,0.12381345439537762,,0.6603384234420141,0.24762690879075525,0.0,0.4539826661163846,0.0,0.0,0.0,0.0,,,,Canada,2021-05-09,0.04127115146512588
2021-05-17,880,67.72727272727272,0.0,7.045454545454545,14.545454545454545,0.0,1.0227272727272727,2.727272727272727,0.0,,0.0,0.0,0.0,0.6818181818181818,0.0,0.0,0.0,0.0,,,,Canada,2021-05-23,0.6818181818181818
2021-05-31,1255,61.03585657370518,0.2390438247011952,8.525896414342629,19.840637450199203,0.0,2.3904382470119523,0.3187250996015936,0.0,,0.0,0.3187250996015936,0.0,0.0796812749003984,0.0,0.0,0.0,0.0,,,,Canada,2021-06-06,0.0
2021-06-14,2222,50.94509450945095,0.8100810081008101,7.2907290729072916,28.03780378037804,0.0,4.185418541854186,0.09000900090009001,0.045004500450045004,,0.045004500450045004,0.45004500450045004,0.0,0.09000900090009001,0.0,0.0,0.0,0.0,,,,Canada,2021-06-20,0.0
2021-06-28,143,26.573426573426573,0.0,3.4965034965034967,67.83216783216784,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Canada,2021-07-04,0.0
2020-04-27,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-05-03,
2020-05-11,649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-05-17,
2020-05-25,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-05-31,
2020-06-08,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-06-14,
2020-06-22,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-06-28,
2020-07-06,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-07-12,
2020-07-20,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-07-26,
2020-08-03,371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-08-09,
2020-08-17,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-08-23,
2020-08-31,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-09-06,
2020-09-14,350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-09-20,
2020-09-28,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-10-04,
2020-10-12,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-10-18,
2020-10-26,272,0.3676470588235294,0.0,0.0,1.4705882352941175,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-11-01,
2020-11-09,170,0.0,0.0,0.0,2.941176470588235,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-11-15,
2020-11-23,813,0.8610086100861009,0.0,0.0,0.7380073800738007,0.24600246002460024,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-11-29,
2020-12-07,979,0.7150153217568949,0.0,0.0,0.30643513789581206,0.40858018386108275,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2020-12-13,
2020-12-21,818,8.679706601466993,0.24449877750611246,0.0,0.6112469437652812,1.2224938875305624,0.0,0.0,,,,0.0,0.9779951100244498,0.0,0.4889975550122249,0.12224938875305623,0.12224938875305623,,,,,India,2020-12-27,
2020-12-28,221,2.262443438914027,0.0,0.0,1.809954751131222,2.262443438914027,0.0,0.0,,,,0.0,0.4524886877828055,0.0,0.0,0.0,0.0,,,,,India,2021-01-03,
2021-01-11,548,6.934306569343065,0.0,0.0,0.5474452554744526,0.5474452554744526,0.0,0.0,,,,0.0,0.18248175182481752,0.0,0.18248175182481752,0.0,0.0,,,,,India,2021-01-17,
2021-01-25,780,6.153846153846154,0.641025641025641,0.0,4.487179487179487,5.128205128205128,0.0,0.0,,,,0.0,0.1282051282051282,0.0,0.0,0.0,0.0,,,,,India,2021-01-31,
2021-02-08,1372,12.609329446064141,0.2915451895043732,0.0,0.9475218658892128,13.629737609329446,0.7288629737609329,0.0,,,,0.0,0.36443148688046645,0.0,0.0728862973760933,0.0,0.0,,,,,India,2021-02-14,
2021-02-22,2092,16.826003824091778,1.24282982791587,0.0,3.824091778202677,23.32695984703633,2.198852772466539,0.0,,,,0.0,0.0,0.04780114722753346,0.0,0.0,0.0,,,,,India,2021-02-28,
2021-03-08,3127,29.421170450911415,1.5669971218420211,0.0,7.00351774864087,27.374480332587144,1.7908538535337384,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2021-03-14,
2021-03-22,3926,23.509933774834437,1.19714722363729,0.05094243504839531,22.05807437595517,28.578706062149774,1.553744268976057,0.025471217524197655,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2021-03-28,
2021-04-05,5425,9.732718894009217,0.663594470046083,0.0,55.04147465437788,18.70967741935484,0.4055299539170507,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2021-04-11,
2021-04-19,5047,6.875371507826432,0.6142262730334852,0.0,71.62670893600158,6.162076481077868,0.2179512581731722,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2021-04-25,
2021-05-03,3420,0.9064327485380117,0.29239766081871343,0.029239766081871347,89.88304093567251,2.5730994152046787,0.29239766081871343,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2021-05-09,
2021-05-17,2435,0.12320328542094457,0.24640657084188913,0.0,94.8665297741273,0.8213552361396305,0.12320328542094457,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2021-05-23,
2021-05-31,2065,0.29055690072639223,0.048426150121065374,0.0,94.52784503631962,0.6295399515738499,0.14527845036319612,0.0,,,,0.048426150121065374,0.0,0.0,0.0,0.0,0.0,,,,,India,2021-06-06,
2021-06-14,1679,0.1786777843954735,0.29779630732578916,0.0,94.10363311494937,0.4169148302561048,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2021-06-20,
2021-06-28,737,0.13568521031207598,0.0,0.0,97.42198100407056,0.27137042062415195,0.13568521031207598,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2021-07-04,
2021-07-12,288,0.0,0.0,0.0,99.65277777777779,0.3472222222222222,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,India,2021-07-18,
2020-04-27,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Ireland,2020-05-03,
2020-05-11,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Ireland,2020-05-17,
2020-05-25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Ireland,2020-05-31,
2020-06-08,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Ireland,2020-06-14,
2020-06-22,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Ireland,2020-06-28,
2020-07-06,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.125,,0.0,0.0,0.0,,,Ireland,2020-07-12,
2020-07-20,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.779661016949152,0.0,69.49152542372882,,0.0,0.0,0.0,,,Ireland,2020-07-26,
2020-08-03,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.597701149425287,0.0,66.66666666666666,,0.0,0.0,1.1494252873563218,,,Ireland,2020-08-09,
2020-08-17,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.090909090909092,0.0,31.818181818181817,,0.0,0.0,0.0,,,Ireland,2020-08-23,
2020-08-31,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,45.56962025316456,0.0,31.645569620253166,,0.0,1.2658227848101267,0.0,,,Ireland,2020-09-06,
2020-09-14,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,61.76470588235294,0.0,15.686274509803921,,0.0,0.0,0.9803921568627451,,,Ireland,2020-09-20,
2020-09-28,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,57.647058823529406,0.0,17.647058823529413,,1.1764705882352942,0.0,11.76470588235294,,,Ireland,2020-10-04,
2020-10-12,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,77.0,0.0,9.0,,1.0,0.0,1.0,,,Ireland,2020-10-18,
2020-10-26,70,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,84.28571428571429,0.0,2.857142857142857,,1.4285714285714286,0.0,0.0,,,Ireland,2020-11-01,
2020-11-09,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,83.15789473684211,0.0,9.473684210526317,,2.1052631578947367,0.0,0.0,,,Ireland,2020-11-15,
2020-11-23,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,86.81318681318682,0.0,3.296703296703297,,1.098901098901099,0.0,0.0,,,Ireland,2020-11-29,
2020-12-07,100,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,72.0,0.0,2.0,,1.0,0.0,0.0,,,Ireland,2020-12-13,
2020-12-21,207,45.410628019323674,3.3816425120772946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,41.06280193236715,0.0,5.314009661835748,,1.4492753623188406,0.0,0.0,,,Ireland,2020-12-27,
2020-12-28,140,52.142857142857146,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,26.42857142857143,0.0,7.142857142857142,,1.4285714285714286,0.0,0.0,,,Ireland,2021-01-03,
2021-01-11,505,62.17821782178218,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,24.15841584158416,0.0,4.158415841584159,,0.19801980198019803,0.0,0.0,,,Ireland,2021-01-17,
2021-01-25,1135,81.85022026431719,0.0881057268722467,0.0881057268722467,0.0,0.0,0.1762114537444934,0.2643171806167401,0.0,0.0,,0.0,12.599118942731277,0.0,1.4977973568281937,,0.0881057268722467,0.0,0.0,,,Ireland,2021-01-31,
2021-02-08,1474,86.56716417910447,0.5427408412483039,0.33921302578018997,0.0,0.0,0.47489823609226595,0.20352781546811397,0.0,0.0,,0.0,6.241519674355495,0.0,0.8819538670284939,,0.0,0.13568521031207598,0.0,,,Ireland,2021-02-14,
2021-02-22,1630,93.55828220858896,0.6748466257668712,0.245398773006135,0.0,0.06134969325153375,0.36809815950920244,0.0,0.0,0.0,,0.0,2.147239263803681,0.0,0.1226993865030675,,0.0,0.0,0.0,,,Ireland,2021-02-28,
2021-03-08,1717,95.10774606872452,1.68899242865463,0.64065230052417,0.0,0.0,0.11648223645894001,0.0,0.0,0.0,,0.0,0.34944670937682004,0.0,0.29120559114735,,0.0,0.0,0.0,,,Ireland,2021-03-14,
2021-03-22,1366,95.68081991215227,0.5124450951683748,0.29282576866764276,0.0,0.0,0.14641288433382138,0.07320644216691069,0.0,0.0,,0.0,0.21961932650073207,0.21961932650073207,0.07320644216691069,,0.0,0.0,0.0,,,Ireland,2021-03-28,
2021-04-05,1401,91.72019985724482,0.35688793718772305,0.21413276231263384,0.7851534618129907,0.5710206995003569,0.4996431120628123,0.07137758743754462,0.0,0.0,,0.07137758743754462,0.35688793718772305,0.0,0.0,,0.0,0.0,0.0,,,Ireland,2021-04-11,
2021-04-19,1899,88.88888888888889,0.0526592943654555,0.0,3.2648762506582414,2.6856240126382307,1.05318588730911,0.1579778830963665,0.0,0.0,,0.0,0.315955766192733,0.210637177461822,0.0,,0.0,0.0,0.0,,,Ireland,2021-04-25,
2021-05-03,1870,84.75935828877004,0.0,0.0,3.4224598930481283,1.3368983957219251,0.8021390374331552,0.053475935828877004,0.0,0.0,,0.0,0.053475935828877004,0.0,0.0,,0.0,0.0,0.0,,,Ireland,2021-05-09,
2021-05-17,2353,91.58521036974075,0.0,0.042498937526561836,3.01742456438589,3.5699107522311944,0.5949851253718658,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Ireland,2021-05-23,
2021-05-31,1245,83.13253012048193,0.0,0.0,12.931726907630523,0.9638554216867471,0.0,0.0,0.0,0.1606425702811245,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Ireland,2021-06-06,
2021-06-14,1553,52.54346426271732,0.0643915003219575,0.0643915003219575,45.07405022537025,1.5453960077269802,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Ireland,2021-06-20,
2021-06-28,1730,8.959537572254336,0.05780346820809249,0.0,90.11560693641619,0.2890173410404624,0.0,0.0,0.17341040462427745,0.11560693641618498,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Ireland,2021-07-04,
2021-07-12,1478,4.533152909336942,0.13531799729364005,0.0,94.99323410013531,0.0,0.0,0.0,0.06765899864682003,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,Ireland,2021-07-18,
2020-04-27,297,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-05-03,
2020-05-11,156,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-05-17,
2020-05-25,185,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-05-31,
2020-06-08,162,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-06-14,
2020-06-22,246,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-06-28,
2020-07-06,116,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-07-12,
2020-07-20,198,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-07-26,
2020-08-03,216,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-08-09,
2020-08-17,135,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-08-23,
2020-08-31,169,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-09-06,
2020-09-14,142,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-09-20,
2020-09-28,152,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-10-04,
2020-10-12,193,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-10-18,
2020-10-26,216,0.0,0.0,0.4629629629629629,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-11-01,
2020-11-09,245,0.0,0.0,1.2244897959183674,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-11-15,
2020-11-23,390,0.0,0.0,1.5384615384615385,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-11-29,
2020-12-07,416,0.0,0.0,6.730769230769231,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.2403846153846154,0.0,,,,Brazil,2020-12-13,
2020-12-21,532,1.3157894736842104,0.0,22.932330827067666,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2020-12-27,
2020-12-28,460,4.130434782608695,0.0,20.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.43478260869565216,0.0,,,,Brazil,2021-01-03,
2021-01-11,795,4.0251572327044025,0.0,25.91194968553459,0.0,,0.0,,0.0,0.0,0.25157232704402516,,0.25157232704402516,,,,0.0,0.12578616352201258,,,,Brazil,2021-01-17,
2021-01-25,835,1.7964071856287425,0.0,35.92814371257485,0.0,,0.0,,0.0,0.0,0.11976047904191617,,0.23952095808383234,,,,0.0,0.0,,,,Brazil,2021-01-31,
2021-02-08,1057,3.3112582781456954,0.0,57.71050141911069,0.0,,0.0946073793755913,,0.0,0.0,0.0946073793755913,,0.0,,,,0.0,0.0,,,,Brazil,2021-02-14,
2021-02-22,1414,2.8995756718528995,0.07072135785007072,76.52050919377652,0.0,,0.0,,0.14144271570014144,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2021-02-28,
2021-03-08,1444,4.293628808864266,0.13850415512465375,86.28808864265928,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2021-03-14,
2021-03-22,1930,4.61139896373057,0.0,88.54922279792746,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2021-03-28,
2021-04-05,2169,3.503918856615952,0.09220839096357768,92.85384970032273,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2021-04-11,
2021-04-19,2160,2.4537037037037037,0.0,95.04629629629629,0.2777777777777778,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2021-04-25,
2021-05-03,2000,2.35,0.0,95.45,0.4,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2021-05-09,
2021-05-17,2984,2.5804289544235925,0.0,95.24128686327077,0.13404825737265416,,0.0,,0.0,0.03351206434316354,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2021-05-23,
2021-05-31,1533,1.2393998695368558,0.0,95.17286366601435,0.06523157208088715,,0.0,,0.1304631441617743,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2021-06-06,
2021-06-14,1214,1.8945634266886324,0.0,94.3986820428336,1.4827018121911038,,0.0,,0.08237232289950577,0.08237232289950577,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2021-06-20,
2021-06-28,1087,0.36798528058877644,0.0,89.88040478380864,8.923643054277829,,0.0,,0.0,0.18399264029438822,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2021-07-04,
2021-07-12,425,0.0,0.0,62.35294117647059,35.76470588235294,,0.0,,0.0,0.7058823529411765,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2021-07-18,
2021-07-26,35,0.0,0.0,62.857142857142854,37.142857142857146,,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,Brazil,2021-08-01,
2020-04-27,59,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,Poland,2020-05-03,0.0
